Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2790000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2790000,00000251,false,Rx,0,8,70,4B,6B,00,00,00,00,26
2790000,00000260,false,Rx,0,8,70,9A,C3,00,00,00,00,CD
2800000,00000018,false,Rx,0,8,45,D5,01,00,00,00,00,1B
2800000,0000002C,false,Rx,0,8,80,A3,30,00,00,00,00,53
2800000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2800000,000000A6,false,Rx,0,8,06,94,06,94,06,94,06,94
2800000,00000251,false,Rx,0,8,80,4C,E0,00,00,00,00,AC
2800000,00000260,false,Rx,0,8,80,9B,98,00,00,00,00,B3
2800000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
2800000,00000544,false,Rx,0,8,C0,00,00,00,00,00,00,00
2800000,000004F1,false,Rx,0,8,C0,00,00,00,00,00,00,C0
2810000,00000018,false,Rx,0,8,45,DB,02,00,00,00,00,22
2810000,0000002C,false,Rx,0,8,90,A4,C5,00,00,00,00,F9
2810000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2810000,00000251,false,Rx,0,8,90,4D,95,00,00,00,00,72
2810000,00000260,false,Rx,0,8,90,9D,D3,00,00,00,00,00
2820000,00000018,false,Rx,0,8,45,E1,01,00,00,00,00,27
2820000,0000002C,false,Rx,0,8,A0,A6,91,00,00,00,00,D7
2820000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2820000,000000A6,false,Rx,0,8,06,85,06,85,06,85,06,85
2820000,00000251,false,Rx,0,8,A0,4E,23,00,00,00,00,11
2820000,00000260,false,Rx,0,8,A0,9F,1B,00,00,00,00,5A
2820000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
2820000,00000544,false,Rx,0,8,D0,00,00,00,00,00,00,00
2830000,00000018,false,Rx,0,8,45,E7,02,00,00,00,00,2E
2830000,0000002C,false,Rx,0,8,B0,A7,81,00,00,00,00,D8
2830000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2830000,00000251,false,Rx,0,8,B0,50,D1,00,00,00,00,D1
2830000,00000260,false,Rx,0,8,B0,A0,4D,00,00,00,00,9D
2840000,00000018,false,Rx,0,8,45,ED,03,00,00,00,00,35
2840000,0000002C,false,Rx,0,8,C0,A9,4C,00,00,00,00,B5
2840000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2840000,000000A6,false,Rx,0,8,06,76,06,76,06,76,06,76
2840000,00000251,false,Rx,0,8,C0,51,FF,00,00,00,00,10
2840000,00000260,false,Rx,0,8,C0,A2,46,00,00,00,00,A8
2840000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
2840000,00000544,false,Rx,0,8,E0,00,00,00,00,00,00,00
2850000,00000018,false,Rx,0,8,45,F3,02,00,00,00,00,3A
2850000,0000002C,false,Rx,0,8,D0,AA,AA,00,00,00,00,24
2850000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2850000,00000251,false,Rx,0,8,D0,52,47,00,00,00,00,69
2850000,00000260,false,Rx,0,8,D0,A3,66,00,00,00,00,D9
2860000,00000018,false,Rx,0,8,45,F9,00,00,00,00,00,3E
2860000,0000002C,false,Rx,0,8,E0,AB,29,00,00,00,00,B4
2860000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2860000,000000A6,false,Rx,0,8,06,68,06,68,06,68,06,68
2860000,00000251,false,Rx,0,8,E0,53,9B,00,00,00,00,CE
2860000,00000260,false,Rx,0,8,E0,A5,AF,00,00,00,00,34
2860000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
2860000,00000544,false,Rx,0,8,F0,00,00,00,00,00,00,00
2870000,00000018,false,Rx,0,8,45,FF,00,00,00,00,00,44
2870000,0000002C,false,Rx,0,8,F0,AD,48,00,00,00,00,E5
2870000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2870000,00000251,false,Rx,0,8,F0,55,7B,00,00,00,00,C0
2870000,00000260,false,Rx,0,8,F0,A6,D1,00,00,00,00,67
2880000,00000018,false,Rx,0,8,46,05,03,00,00,00,00,4E
2880000,0000002C,false,Rx,0,8,00,AE,B3,00,00,00,00,61
2880000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2880000,000000A6,false,Rx,0,8,06,59,06,59,06,59,06,59
2880000,00000251,false,Rx,0,8,00,56,81,00,00,00,00,D7
2880000,00000260,false,Rx,0,8,00,A8,EA,00,00,00,00,92
2880000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
2880000,00000544,false,Rx,0,8,00,00,00,00,00,00,00,00
2890000,00000018,false,Rx,0,8,46,0B,02,00,00,00,00,53
2890000,0000002C,false,Rx,0,8,10,AF,9E,00,00,00,00,5D
2890000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2890000,00000251,false,Rx,0,8,10,57,4E,00,00,00,00,B5
2890000,00000260,false,Rx,0,8,10,A9,49,00,00,00,00,02
2900000,00000018,false,Rx,0,8,46,11,00,00,00,00,00,57
2900000,0000002C,false,Rx,0,8,20,B0,C8,00,00,00,00,98
2900000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2900000,000000A6,false,Rx,0,8,06,4B,06,4B,06,4B,06,4B
2900000,00000251,false,Rx,0,8,20,59,D8,00,00,00,00,51
2900000,00000260,false,Rx,0,8,20,AA,A1,00,00,00,00,6B
2900000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
2900000,00000544,false,Rx,0,8,10,00,00,00,00,00,00,00
2900000,000004F1,false,Rx,0,8,D0,00,00,00,00,00,00,D0
2910000,00000018,false,Rx,0,8,46,17,00,00,00,00,00,5D
2910000,0000002C,false,Rx,0,8,30,B1,42,00,00,00,00,23
2910000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2910000,00000251,false,Rx,0,8,30,5A,C1,00,00,00,00,4B
2910000,00000260,false,Rx,0,8,30,AC,5C,00,00,00,00,38
2920000,00000018,false,Rx,0,8,46,1D,02,00,00,00,00,65
2920000,0000002C,false,Rx,0,8,40,B2,2B,00,00,00,00,1D
2920000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2920000,000000A6,false,Rx,0,8,06,3D,06,3D,06,3D,06,3D
2920000,00000251,false,Rx,0,8,40,5C,25,00,00,00,00,C1
2920000,00000260,false,Rx,0,8,40,AD,29,00,00,00,00,16
2920000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
2920000,00000544,false,Rx,0,8,20,00,00,00,00,00,00,00
2930000,00000018,false,Rx,0,8,46,24,01,00,00,00,00,6B
2930000,0000002C,false,Rx,0,8,50,B3,9E,00,00,00,00,A1
2930000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2930000,00000251,false,Rx,0,8,50,5D,E5,00,00,00,00,92
2930000,00000260,false,Rx,0,8,50,AE,F9,00,00,00,00,F7
2940000,00000018,false,Rx,0,8,46,2A,02,00,00,00,00,72
2940000,0000002C,false,Rx,0,8,60,B4,C0,00,00,00,00,D4
2940000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2940000,000000A6,false,Rx,0,8,06,2F,06,2F,06,2F,06,2F
2940000,00000251,false,Rx,0,8,60,5F,F5,00,00,00,00,B4
2940000,00000260,false,Rx,0,8,60,AF,AA,00,00,00,00,B9
2940000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
2940000,00000544,false,Rx,0,8,30,00,00,00,00,00,00,00
2950000,00000018,false,Rx,0,8,46,30,01,00,00,00,00,77
2950000,0000002C,false,Rx,0,8,70,B5,A8,00,00,00,00,CD
2950000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2950000,00000251,false,Rx,0,8,70,60,CD,00,00,00,00,9D
2950000,00000260,false,Rx,0,8,70,B0,5A,00,00,00,00,7A
2960000,00000018,false,Rx,0,8,46,36,03,00,00,00,00,7F
2960000,0000002C,false,Rx,0,8,80,B6,41,00,00,00,00,77
2960000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2960000,000000A6,false,Rx,0,8,06,22,06,22,06,22,06,22
2960000,00000251,false,Rx,0,8,80,62,D6,00,00,00,00,B8
2960000,00000260,false,Rx,0,8,80,B1,A0,00,00,00,00,D1
2960000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
2960000,00000544,false,Rx,0,8,40,00,00,00,00,00,00,00
2970000,00000018,false,Rx,0,8,46,3D,03,00,00,00,00,86
2970000,0000002C,false,Rx,0,8,90,B7,2F,00,00,00,00,76
2970000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2970000,00000251,false,Rx,0,8,90,64,12,00,00,00,00,06
2970000,00000260,false,Rx,0,8,90,B2,1D,00,00,00,00,5F
2980000,00000018,false,Rx,0,8,46,43,00,00,00,00,00,89
2980000,0000002C,false,Rx,0,8,A0,B7,D8,00,00,00,00,2F
2980000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2980000,000000A6,false,Rx,0,8,06,14,06,14,06,14,06,14
2980000,00000251,false,Rx,0,8,A0,65,B8,00,00,00,00,BD
2980000,00000260,false,Rx,0,8,A0,B3,02,00,00,00,00,55
2980000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
2980000,00000544,false,Rx,0,8,50,00,00,00,00,00,00,00
2990000,00000018,false,Rx,0,8,46,49,00,00,00,00,00,8F
2990000,0000002C,false,Rx,0,8,B0,B8,B9,00,00,00,00,21
2990000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
2990000,00000251,false,Rx,0,8,B0,67,2B,00,00,00,00,42
2990000,00000260,false,Rx,0,8,B0,B4,E7,00,00,00,00,4B
3000000,00000018,false,Rx,0,8,46,50,00,00,00,00,00,96
3000000,0000002C,false,Rx,0,8,C0,B9,09,00,00,00,00,82
3000000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3000000,000000A6,false,Rx,0,8,06,07,06,07,06,07,06,07
3000000,00000251,false,Rx,0,8,C0,69,37,00,00,00,00,60
3000000,00000260,false,Rx,0,8,C0,B5,8C,00,00,00,00,01
3000000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3000000,00000544,false,Rx,0,8,60,00,00,00,00,00,00,00
3000000,00000593,false,Rx,0,8,B2,B4,B3,B5,00,00,00,00
3000000,000004F1,false,Rx,0,8,E0,00,00,00,00,00,00,E0
3010000,00000018,false,Rx,0,8,46,56,01,00,00,00,00,9D
3010000,0000002C,false,Rx,0,8,D0,B9,B9,00,00,00,00,42
3010000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3010000,00000251,false,Rx,0,8,D0,6A,7F,00,00,00,00,B9
3010000,00000260,false,Rx,0,8,D0,B6,6B,00,00,00,00,F1
3020000,00000018,false,Rx,0,8,46,5C,00,00,00,00,00,A2
3020000,0000002C,false,Rx,0,8,E0,BA,9E,00,00,00,00,38
3020000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3020000,000000A6,false,Rx,0,8,05,FA,05,FA,05,FA,05,FA
3020000,00000251,false,Rx,0,8,E0,6C,B5,00,00,00,00,01
3020000,00000260,false,Rx,0,8,E0,B7,56,00,00,00,00,ED
3020000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3020000,00000544,false,Rx,0,8,70,00,00,00,00,00,00,00
3030000,00000018,false,Rx,0,8,46,62,02,00,00,00,00,AA
3030000,0000002C,false,Rx,0,8,F0,BA,5C,00,00,00,00,06
3030000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3030000,00000251,false,Rx,0,8,F0,6E,55,00,00,00,00,B3
3030000,00000260,false,Rx,0,8,F0,B8,51,00,00,00,00,F9
3040000,00000018,false,Rx,0,8,46,69,01,00,00,00,00,B0
3040000,0000002C,false,Rx,0,8,00,BA,6D,00,00,00,00,27
3040000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3040000,000000A6,false,Rx,0,8,05,EE,05,EE,05,EE,05,EE
3040000,00000251,false,Rx,0,8,00,70,16,00,00,00,00,86
3040000,00000260,false,Rx,0,8,00,B8,FA,00,00,00,00,B2
3040000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3040000,00000544,false,Rx,0,8,80,00,00,00,00,00,00,00
3050000,00000018,false,Rx,0,8,46,6F,03,00,00,00,00,B8
3050000,0000002C,false,Rx,0,8,10,BB,AE,00,00,00,00,79
3050000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3050000,00000251,false,Rx,0,8,10,72,CC,00,00,00,00,4E
3050000,00000260,false,Rx,0,8,10,B9,2D,00,00,00,00,F6
3060000,00000018,false,Rx,0,8,46,75,01,00,00,00,00,BC
3060000,0000002C,false,Rx,0,8,20,BB,F8,00,00,00,00,D3
3060000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3060000,000000A6,false,Rx,0,8,05,E1,05,E1,05,E1,05,E1
3060000,00000251,false,Rx,0,8,20,73,A9,00,00,00,00,3C
3060000,00000260,false,Rx,0,8,20,B9,42,00,00,00,00,1B
3060000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3060000,00000544,false,Rx,0,8,90,00,00,00,00,00,00,00
3070000,00000018,false,Rx,0,8,46,7B,00,00,00,00,00,C1
3070000,0000002C,false,Rx,0,8,30,BB,62,00,00,00,00,4D
3070000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3070000,00000251,false,Rx,0,8,30,75,DC,00,00,00,00,81
3070000,00000260,false,Rx,0,8,30,BA,DE,00,00,00,00,C8
3080000,00000018,false,Rx,0,8,46,82,02,00,00,00,00,CA
3080000,0000002C,false,Rx,0,8,40,BB,73,00,00,00,00,6E
3080000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3080000,000000A6,false,Rx,0,8,05,D5,05,D5,05,D5,05,D5
3080000,00000251,false,Rx,0,8,40,77,36,00,00,00,00,ED
3080000,00000260,false,Rx,0,8,40,BA,DB,00,00,00,00,D5
3080000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3080000,00000544,false,Rx,0,8,A0,00,00,00,00,00,00,00
3090000,00000018,false,Rx,0,8,46,88,02,00,00,00,00,D0
3090000,0000002C,false,Rx,0,8,50,BB,46,00,00,00,00,51
3090000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3090000,00000251,false,Rx,0,8,50,79,05,00,00,00,00,CE
3090000,00000260,false,Rx,0,8,50,BB,CE,00,00,00,00,D9
3100000,00000018,false,Rx,0,8,46,8E,00,00,00,00,00,D4
3100000,0000002C,false,Rx,0,8,60,BB,4F,00,00,00,00,6A
3100000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3100000,000000A6,false,Rx,0,8,05,C9,05,C9,05,C9,05,C9
3100000,00000251,false,Rx,0,8,60,7B,32,00,00,00,00,0D
3100000,00000260,false,Rx,0,8,60,BB,DB,00,00,00,00,F6
3100000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3100000,00000544,false,Rx,0,8,B0,00,00,00,00,00,00,00
3100000,000004F1,false,Rx,0,8,F0,00,00,00,00,00,00,F0
3110000,00000018,false,Rx,0,8,46,94,02,00,00,00,00,DC
3110000,0000002C,false,Rx,0,8,70,BB,27,00,00,00,00,52
3110000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3110000,00000251,false,Rx,0,8,70,7D,84,00,00,00,00,71
3110000,00000260,false,Rx,0,8,70,BB,F4,00,00,00,00,1F
3120000,00000018,false,Rx,0,8,46,9A,01,00,00,00,00,E1
3120000,0000002C,false,Rx,0,8,80,BB,97,00,00,00,00,D2
3120000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3120000,000000A6,false,Rx,0,8,05,BE,05,BE,05,BE,05,BE
3120000,00000251,false,Rx,0,8,80,7F,71,00,00,00,00,70
3120000,00000260,false,Rx,0,8,80,BB,C4,00,00,00,00,FF
3120000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3120000,00000544,false,Rx,0,8,C0,00,00,00,00,00,00,00
3130000,00000018,false,Rx,0,8,46,A0,01,00,00,00,00,E7
3130000,0000002C,false,Rx,0,8,90,BB,33,00,00,00,00,7E
3130000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3130000,00000251,false,Rx,0,8,90,81,71,00,00,00,00,82
3130000,00000260,false,Rx,0,8,90,BB,02,00,00,00,00,4D
3140000,00000018,false,Rx,0,8,46,A6,00,00,00,00,00,EC
3140000,0000002C,false,Rx,0,8,A0,BB,13,00,00,00,00,6E
3140000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3140000,000000A6,false,Rx,0,8,05,B3,05,B3,05,B3,05,B3
3140000,00000251,false,Rx,0,8,A0,82,E4,00,00,00,00,06
3140000,00000260,false,Rx,0,8,A0,BB,13,00,00,00,00,6E
3140000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3140000,00000544,false,Rx,0,8,D0,00,00,00,00,00,00,00
3150000,00000018,false,Rx,0,8,46,AC,02,00,00,00,00,F4
3150000,0000002C,false,Rx,0,8,B0,BB,AC,00,00,00,00,17
3150000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3150000,00000251,false,Rx,0,8,B0,84,BF,00,00,00,00,F3
3150000,00000260,false,Rx,0,8,B0,BB,66,00,00,00,00,D1
3160000,00000018,false,Rx,0,8,46,B2,03,00,00,00,00,FB
3160000,0000002C,false,Rx,0,8,C0,BA,43,00,00,00,00,BD
3160000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3160000,000000A6,false,Rx,0,8,05,A7,05,A7,05,A7,05,A7
3160000,00000251,false,Rx,0,8,C0,86,C8,00,00,00,00,0E
3160000,00000260,false,Rx,0,8,C0,BB,BF,00,00,00,00,3A
3160000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3160000,00000544,false,Rx,0,8,E0,00,00,00,00,00,00,00
3170000,00000018,false,Rx,0,8,46,B8,01,00,00,00,00,FF
3170000,0000002C,false,Rx,0,8,D0,BA,C0,00,00,00,00,4A
3170000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3170000,00000251,false,Rx,0,8,D0,88,ED,00,00,00,00,45
3170000,00000260,false,Rx,0,8,D0,BB,07,00,00,00,00,92
3180000,00000018,false,Rx,0,8,46,BE,01,00,00,00,00,05
3180000,0000002C,false,Rx,0,8,E0,BA,4E,00,00,00,00,E8
3180000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3180000,000000A6,false,Rx,0,8,05,9D,05,9D,05,9D,05,9D
3180000,00000251,false,Rx,0,8,E0,8A,4D,00,00,00,00,B7
3180000,00000260,false,Rx,0,8,E0,BB,A4,00,00,00,00,3F
3180000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3180000,00000544,false,Rx,0,8,F0,00,00,00,00,00,00,00
3190000,00000018,false,Rx,0,8,46,C4,01,00,00,00,00,0B
3190000,0000002C,false,Rx,0,8,F0,B9,53,00,00,00,00,FC
3190000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3190000,00000251,false,Rx,0,8,F0,8C,B0,00,00,00,00,2C
3190000,00000260,false,Rx,0,8,F0,BB,61,00,00,00,00,0C
3200000,00000018,false,Rx,0,8,46,CA,01,00,00,00,00,11
3200000,0000002C,false,Rx,0,8,00,B9,5C,00,00,00,00,15
3200000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3200000,000000A6,false,Rx,0,8,05,92,05,92,05,92,05,92
3200000,00000251,false,Rx,0,8,00,8E,0C,00,00,00,00,9A
3200000,00000260,false,Rx,0,8,00,BB,09,00,00,00,00,C4
3200000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3200000,00000544,false,Rx,0,8,00,00,00,00,00,00,00,00
3200000,000004F1,false,Rx,0,8,00,00,00,00,00,00,00,00
3210000,00000018,false,Rx,0,8,46,CF,03,00,00,00,00,18
3210000,0000002C,false,Rx,0,8,10,B8,54,00,00,00,00,1C
3210000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3210000,00000251,false,Rx,0,8,10,8F,F7,00,00,00,00,96
3210000,00000260,false,Rx,0,8,10,BA,02,00,00,00,00,CC
3220000,00000018,false,Rx,0,8,46,D5,00,00,00,00,00,1B
3220000,0000002C,false,Rx,0,8,20,B7,E0,00,00,00,00,B7
3220000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3220000,000000A6,false,Rx,0,8,05,88,05,88,05,88,05,88
3220000,00000251,false,Rx,0,8,20,91,35,00,00,00,00,E6
3220000,00000260,false,Rx,0,8,20,BA,7F,00,00,00,00,59
3220000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3220000,00000544,false,Rx,0,8,10,00,00,00,00,00,00,00
3230000,00000018,false,Rx,0,8,46,DA,01,00,00,00,00,21
3230000,0000002C,false,Rx,0,8,30,B7,16,00,00,00,00,FD
3230000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3230000,00000251,false,Rx,0,8,30,93,97,00,00,00,00,5A
3230000,00000260,false,Rx,0,8,30,B9,73,00,00,00,00,5C
3240000,00000018,false,Rx,0,8,46,E0,02,00,00,00,00,28
3240000,0000002C,false,Rx,0,8,40,B6,D2,00,00,00,00,C8
3240000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3240000,000000A6,false,Rx,0,8,05,7E,05,7E,05,7E,05,7E
3240000,00000251,false,Rx,0,8,40,95,D4,00,00,00,00,A9
3240000,00000260,false,Rx,0,8,40,B9,B0,00,00,00,00,A9
3240000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3240000,00000544,false,Rx,0,8,20,00,00,00,00,00,00,00
3250000,00000018,false,Rx,0,8,46,E6,03,00,00,00,00,2F
3250000,0000002C,false,Rx,0,8,50,B5,BA,00,00,00,00,BF
3250000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3250000,00000251,false,Rx,0,8,50,97,2B,00,00,00,00,12
3250000,00000260,false,Rx,0,8,50,B8,9F,00,00,00,00,A7
3260000,00000018,false,Rx,0,8,46,EB,01,00,00,00,00,32
3260000,0000002C,false,Rx,0,8,60,B4,79,00,00,00,00,8D
3260000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3260000,000000A6,false,Rx,0,8,05,75,05,75,05,75,05,75
3260000,00000251,false,Rx,0,8,60,98,3B,00,00,00,00,33
3260000,00000260,false,Rx,0,8,60,B8,42,00,00,00,00,5A
3260000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3260000,00000544,false,Rx,0,8,30,00,00,00,00,00,00,00
3270000,00000018,false,Rx,0,8,46,F0,02,00,00,00,00,38
3270000,0000002C,false,Rx,0,8,70,B3,E3,00,00,00,00,06
3270000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3270000,00000251,false,Rx,0,8,70,9A,48,00,00,00,00,52
3270000,00000260,false,Rx,0,8,70,B7,34,00,00,00,00,5B
3280000,00000018,false,Rx,0,8,46,F6,01,00,00,00,00,3D
3280000,0000002C,false,Rx,0,8,80,B2,91,00,00,00,00,C3
3280000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3280000,000000A6,false,Rx,0,8,05,6C,05,6C,05,6C,05,6C
3280000,00000251,false,Rx,0,8,80,9C,B2,00,00,00,00,CE
3280000,00000260,false,Rx,0,8,80,B6,C4,00,00,00,00,FA
3280000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3280000,00000544,false,Rx,0,8,40,00,00,00,00,00,00,00
3290000,00000018,false,Rx,0,8,46,FB,00,00,00,00,00,41
3290000,0000002C,false,Rx,0,8,90,B1,E5,00,00,00,00,26
3290000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3290000,00000251,false,Rx,0,8,90,9D,9F,00,00,00,00,CC
3290000,00000260,false,Rx,0,8,90,B6,9C,00,00,00,00,E2
3300000,00000018,false,Rx,0,8,47,00,03,00,00,00,00,4A
3300000,0000002C,false,Rx,0,8,A0,B0,77,00,00,00,00,C7
3300000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3300000,000000A6,false,Rx,0,8,05,63,05,63,05,63,05,63
3300000,00000251,false,Rx,0,8,A0,9F,AF,00,00,00,00,EE
3300000,00000260,false,Rx,0,8,A0,B5,55,00,00,00,00,AA
3300000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3300000,00000544,false,Rx,0,8,50,00,00,00,00,00,00,00
3300000,000004F1,false,Rx,0,8,10,00,00,00,00,00,00,10
3310000,00000018,false,Rx,0,8,47,05,00,00,00,00,00,4C
3310000,0000002C,false,Rx,0,8,B0,AF,7A,00,00,00,00,D9
3310000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3310000,00000251,false,Rx,0,8,B0,A1,E9,00,00,00,00,3A
3310000,00000260,false,Rx,0,8,B0,B4,21,00,00,00,00,85
3320000,00000018,false,Rx,0,8,47,0A,03,00,00,00,00,54
3320000,0000002C,false,Rx,0,8,C0,AE,9E,00,00,00,00,0C
3320000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3320000,000000A6,false,Rx,0,8,05,5B,05,5B,05,5B,05,5B
3320000,00000251,false,Rx,0,8,C0,A2,69,00,00,00,00,CB
3320000,00000260,false,Rx,0,8,C0,B3,17,00,00,00,00,8A
3320000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3320000,00000544,false,Rx,0,8,60,00,00,00,00,00,00,00
3330000,00000018,false,Rx,0,8,47,0F,01,00,00,00,00,57
3330000,0000002C,false,Rx,0,8,D0,AC,F0,00,00,00,00,6C
3330000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3330000,00000251,false,Rx,0,8,D0,A4,F7,00,00,00,00,6B
3330000,00000260,false,Rx,0,8,D0,B2,98,00,00,00,00,1A
3340000,00000018,false,Rx,0,8,47,14,01,00,00,00,00,5C
3340000,0000002C,false,Rx,0,8,E0,AB,63,00,00,00,00,EE
3340000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3340000,000000A6,false,Rx,0,8,05,53,05,53,05,53,05,53
3340000,00000251,false,Rx,0,8,E0,A5,B2,00,00,00,00,37
3340000,00000260,false,Rx,0,8,E0,B1,94,00,00,00,00,25
3340000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3340000,00000544,false,Rx,0,8,70,00,00,00,00,00,00,00
3350000,00000018,false,Rx,0,8,47,18,03,00,00,00,00,62
3350000,0000002C,false,Rx,0,8,F0,AA,BC,00,00,00,00,56
3350000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3350000,00000251,false,Rx,0,8,F0,A7,F3,00,00,00,00,8A
3350000,00000260,false,Rx,0,8,F0,B0,E9,00,00,00,00,89
3360000,00000018,false,Rx,0,8,47,1D,02,00,00,00,00,66
3360000,0000002C,false,Rx,0,8,00,A8,E1,00,00,00,00,89
3360000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3360000,000000A6,false,Rx,0,8,05,4B,05,4B,05,4B,05,4B
3360000,00000251,false,Rx,0,8,00,A8,31,00,00,00,00,D9
3360000,00000260,false,Rx,0,8,00,AF,AC,00,00,00,00,5B
3360000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
3360000,00000544,false,Rx,0,8,80,00,00,00,00,00,00,00
3370000,00000018,false,Rx,0,8,47,21,02,00,00,00,00,6A
3370000,0000002C,false,Rx,0,8,10,A7,EC,00,00,00,00,A3
3370000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
3370000,00000251,false,Rx,0,8,10,A9,E0,00,00,00,00,99
3370000,00000260,false,Rx,0,8,10,AD,DE,00,00,00,00,9B
3380000,00000018,false,Rx,0,8,47,26,01,00,00,00,00,6E
3380000,0000002C,false,Rx,0,8,20,A6,90,00,00,00,00,56
